date	open	high	low	close	adjClose	volume	unadjustedVolume	change	changePercent	vwap	label	changeOverTime
2023-07-26	460.21	460.53	446.3	454.52	454.42	36423726	36423726	-5.69	-1.24	455.39	July 26, 23	-0.0124
2023-07-27	465.19	473.95	457.5	459.0	458.9	45597552	45597552	-6.19	-1.33	463.91	July 27, 23	-0.0133
2023-07-28	466.68	470.27	463.81	467.5	467.4	33119424	33119424	0.82	0.17571	467.065	July 28, 23	0.0017571
2023-07-31	467.54	471.3	465.06	467.29	467.19	25105528	25105528	-0.25	-0.05347136	467.7975	July 31, 23	-0.0005347136
2023-08-01	464.6	469.0	460.27	465.07	464.97	23927597	23927597	0.475	0.10116	464.735	August 01, 23	0.0010116
2023-08-02	458.31	458.4	433.87	442.69	442.59	53014157	53014157	-15.62	-3.41	448.3175	August 02, 23	-0.0341
2023-08-03	438.0	451.18	438.0	445.15	445.05	32507660	32507660	7.15	1.63	443.0825	August 03, 23	0.0163
2023-08-04	449.85	456.42	443.93	446.8	446.7	36266618	36266618	-3.05	-0.678	449.25	August 04, 23	-0.00678
2023-08-07	451.11	455.4	445.63	454.17	454.07	32215354	32215354	3.06	0.67833	451.5775	August 07, 23	0.0067833
2023-08-08	448.53	452.42	440.56	446.64	446.54	35384343	35384343	-1.89	-0.42138	447.0375	August 08, 23	-0.0042138
2023-08-09	442.74	443.12	421.34	425.54	425.45	58644907	58644907	-17.2	-3.88	433.185	August 09, 23	-0.0388
2023-08-10	421.6	435.74	418.35	423.88	423.79	49270530	49270530	2.28	0.5408	424.8925	August 10, 23	0.005408
2023-08-11	417.51	420.18	406.39	408.55	408.46	53308526	53308526	-8.96	-2.15	413.1575	August 11, 23	-0.0215
2023-08-14	404.86	438.0	403.11	437.53	437.43	69028583	69028583	32.67	8.07	420.875	August 14, 23	0.0807
2023-08-15	445.6	452.68	437.1	439.4	439.3	67651151	67651151	-6.2	-1.39	443.695	August 15, 23	-0.0139
2023-08-16	445.2	446.75	434.06	434.86	434.77	52745068	52745068	-10.34	-2.32	440.2175	August 16, 23	-0.0232
2023-08-17	439.7	440.62	430.01	433.44	433.34	45239482	45239482	-6.26	-1.42	435.9425	August 17, 23	-0.0142
2023-08-18	426.35	435.78	416.6	432.99	432.9	58376787	58376787	6.64	1.56	427.93	August 18, 23	0.0156
2023-08-21	444.94	470.65	442.22	469.67	469.57	69257337	69257337	24.73	5.56	456.87	August 21, 23	0.0556
2023-08-22	481.35	481.87	453.33	456.68	456.58	75720691	75720691	-24.67	-5.13	468.3075	August 22, 23	-0.0513
2023-08-23	458.66	472.0	452.08	471.16	471.06	77904608	77904608	12.5	2.73	463.475	August 23, 23	0.0273
2023-08-24	502.16	502.66	471.59	471.63	471.53	115604409	115604409	-30.53	-6.08	487.01	August 24, 23	-0.0608
2023-08-25	470.12	478.05	450.24	460.18	460.08	92534052	92534052	-9.94	-2.11	464.6475	August 25, 23	-0.0211
2023-08-28	464.82	469.8	448.88	468.35	468.25	68519223	68519223	3.53	0.75943	462.9625	August 28, 23	0.0075943
2023-08-29	466.66	490.81	463.91	487.84	487.73	70139699	70139699	21.18	4.54	477.305	August 29, 23	0.0454
2023-08-30	490.44	499.27	484.25	492.64	492.53	73520598	73520598	2.2	0.44858	491.65	August 30, 23	0.0044858
2023-08-31	493.8	497.44	489.58	493.55	493.44	52856977	52856977	-0.25	-0.05062778	493.5925	August 31, 23	-0.0005062778
2023-09-01	497.62	498.0	481.42	485.09	484.98	46383030	46383030	-12.53	-2.52	490.5325	September 01, 23	-0.0252
2023-09-05	482.23	488.51	478.6	485.48	485.37	38265258	38265258	3.25	0.67395	483.705	September 05, 23	0.0067395
2023-09-06	484.41	485.49	465.8	470.61	470.55	46866957	46866957	-13.8	-2.85	476.5775	September 06, 23	-0.0285
2023-09-07	455.25	463.44	451.52	462.41	462.35	43332989	43332989	7.16	1.57	458.155	September 07, 23	0.0157
2023-09-08	459.42	466.06	452.71	455.72	455.66	47389994	47389994	-3.7	-0.80536	458.4775	September 08, 23	-0.0080536
2023-09-11	461.48	461.63	443.12	451.78	451.72	47396555	47396555	-9.7	-2.1	454.5025	September 11, 23	-0.021
2023-09-12	447.38	456.73	445.31	448.7	448.64	34925634	34925634	1.32	0.29505	449.53	September 12, 23	0.0029505
2023-09-13	446.0	459.3	445.03	454.85	454.79	39835535	39835535	8.85	1.98	451.295	September 13, 23	0.0198
2023-09-14	459.5	459.87	451.31	455.81	455.75	37009720	37009720	-3.69	-0.80305	456.6225	September 14, 23	-0.0080305
2023-09-15	453.41	455.99	438.08	439.0	438.94	50683051	50683051	-14.41	-3.18	446.62	September 15, 23	-0.0318
2023-09-18	427.48	442.42	420.0	439.66	439.6	50027079	50027079	12.18	2.85	432.39	September 18, 23	0.0285
2023-09-19	438.33	439.66	430.02	435.2	435.14	37306424	37306424	-3.13	-0.71407	435.8025	September 19, 23	-0.0071407
2023-09-20	436.0	439.03	422.23	422.39	422.33	36710769	36710769	-13.61	-3.12	429.9125	September 20, 23	-0.0312
2023-09-21	415.83	421.0	409.8	410.17	410.11	45073596	45073596	-5.66	-1.36	414.2	September 21, 23	-0.0136
2023-09-22	415.72	421.15	412.31	416.1	416.04	47923631	47923631	0.38	0.09140768	416.32	September 22, 23	0.0009140768
2023-09-25	415.91	425.36	411.77	422.22	422.16	41909096	41909096	6.31	1.52	418.815	September 25, 23	0.0152
2023-09-26	420.01	428.2	416.55	419.11	419.05	40228209	40228209	-0.9	-0.21428	420.9675	September 26, 23	-0.0021428
2023-09-27	423.3	428.72	416.29	424.68	424.62	44493520	44493520	1.38	0.32601	423.2475	September 27, 23	0.0032601
2023-09-28	424.6	434.46	421.15	430.89	430.83	42466279	42466279	6.29	1.48	427.775	September 28, 23	0.0148
2023-09-29	438.27	441.44	433.07	434.99	434.93	39782993	39782993	-3.28	-0.7484	436.9425	September 29, 23	-0.007484
2023-10-02	440.3	451.75	438.61	447.82	447.76	43329821	43329821	7.52	1.71	444.62	October 02, 23	0.0171
2023-10-03	448.08	451.3	432.46	435.17	435.11	47084954	47084954	-12.91	-2.88	441.7525	October 03, 23	-0.0288
2023-10-04	437.42	441.43	432.92	440.41	440.35	36182086	36182086	2.99	0.68355	438.045	October 04, 23	0.0068355
2023-10-05	440.5	449.0	438.88	446.88	446.82	39348309	39348309	6.38	1.45	443.815	October 05, 23	0.0145
2023-10-06	441.93	457.89	440.26	457.62	457.56	43443602	43443602	15.69	3.55	449.425	October 06, 23	0.0355
2023-10-09	448.42	456.05	443.68	452.73	452.67	40967472	40967472	4.31	0.96115	450.22	October 09, 23	0.0096115
2023-10-10	453.1	462.59	450.88	457.98	457.92	36858208	36858208	4.88	1.08	456.1375	October 10, 23	0.0108
2023-10-11	461.96	468.59	460.5	468.06	468.0	37813689	37813689	6.1	1.32	464.7775	October 11, 23	0.0132
2023-10-12	467.77	476.09	463.3	469.45	469.39	48132500	48132500	1.68	0.35915	469.1525	October 12, 23	0.0035915
2023-10-13	469.6	471.16	452.8	454.61	454.55	47542599	47542599	-14.99	-3.19	462.0425	October 13, 23	-0.0319
2023-10-16	450.63	462.25	449.12	460.95	460.89	37509924	37509924	10.32	2.29	455.7375	October 16, 23	0.0229
2023-10-17	440.0	447.54	424.8	439.38	439.32	81233267	81233267	-0.62	-0.14091	437.93	October 17, 23	-0.0014091
2023-10-18	425.91	432.19	418.25	421.96	421.9	62729434	62729434	-3.95	-0.92743	424.5775	October 18, 23	-0.0092743
2023-10-19	428.11	432.97	418.82	421.01	420.95	50123308	50123308	-7.1	-1.66	425.2275	October 19, 23	-0.0166
2023-10-20	418.9	424.7	410.78	413.87	413.81	47726605	47726605	-5.03	-1.2	417.0625	October 20, 23	-0.012
2023-10-23	412.29	432.48	409.45	429.75	429.69	47853049	47853049	17.46	4.23	420.9925	October 23, 23	0.0423
2023-10-24	430.77	436.97	426.91	436.63	436.57	40146337	40146337	5.86	1.36	432.82	October 24, 23	0.0136
2023-10-25	433.98	436.5	415.55	417.79	417.73	39837922	39837922	-16.19	-3.73	425.955	October 25, 23	-0.0373
2023-10-26	418.53	422.56	398.8	403.26	403.21	54100132	54100132	-15.27	-3.65	410.7875	October 26, 23	-0.0365
2023-10-27	411.3	412.06	400.15	405.0	404.95	41678441	41678441	-6.3	-1.53	407.1275	October 27, 23	-0.0153
2023-10-30	410.87	417.66	404.81	411.61	411.55	38802814	38802814	0.74	0.18011	411.2375	October 30, 23	0.0018011
2023-10-31	404.5	408.79	392.3	407.8	407.75	51796870	51796870	3.3	0.81582	403.3475	October 31, 23	0.0081582
2023-11-01	408.84	423.81	408.69	423.25	423.19	43759290	43759290	14.41	3.52	416.1475	November 01, 23	0.0352
2023-11-02	433.28	438.84	428.94	435.06	435.0	40917187	40917187	1.78	0.41082	434.03	November 02, 23	0.0041082
2023-11-03	440.2	453.09	437.23	450.05	449.99	42460959	42460959	9.85	2.24	445.1425	November 03, 23	0.0224
2023-11-06	452.85	459.35	448.99	457.51	457.45	40073335	40073335	4.66	1.03	454.675	November 06, 23	0.0103
2023-11-07	457.19	462.18	451.58	459.55	459.49	34316547	34316547	2.36	0.5162	457.625	November 07, 23	0.005162
2023-11-08	461.0	468.67	459.68	465.74	465.68	34671894	34671894	4.74	1.03	463.7725	November 08, 23	0.0103
2023-11-09	474.67	482.3	467.5	469.5	469.44	54049597	54049597	-5.17	-1.09	473.4925	November 09, 23	-0.0109
2023-11-10	475.0	484.72	472.83	483.35	483.28	42244156	42244156	8.35	1.76	478.975	November 10, 23	0.0176
2023-11-13	483.2	491.16	480.99	486.2	486.13	38413570	38413570	3.0	0.62086	485.3875	November 13, 23	0.0062086
2023-11-14	496.8	498.34	490.4	496.56	496.49	41695387	41695387	-0.24	-0.04830918	495.525	November 14, 23	-0.0004830918
2023-11-15	499.35	499.6	482.0	488.88	488.81	47549735	47549735	-10.47	-2.1	492.4575	November 15, 23	-0.021
2023-11-16	486.79	495.25	483.3	494.8	494.73	33975624	33975624	8.01	1.65	490.035	November 16, 23	0.0165
2023-11-17	495.24	497.17	490.07	492.98	492.91	32589691	32589691	-2.26	-0.45634	493.865	November 17, 23	-0.0045634
2023-11-20	493.12	505.48	491.81	504.09	504.02	41614260	41614260	10.97	2.22	498.625	November 20, 23	0.0222
2023-11-21	501.26	505.17	492.22	499.44	499.37	56574687	56574687	-1.82	-0.36309	499.5225	November 21, 23	-0.0036309
2023-11-22	498.52	503.35	476.9	487.16	487.09	90064233	90064233	-11.36	-2.28	491.4825	November 22, 23	-0.0228
2023-11-24	484.7	489.21	477.45	477.76	477.7	29464464	29464464	-6.94	-1.43	482.28	November 24, 23	-0.0143
2023-11-27	478.0	485.3	476.52	482.42	482.35	39566190	39566190	4.42	0.92469	480.56	November 27, 23	0.0092469
2023-11-28	482.36	483.23	474.73	478.21	478.15	40149085	40149085	-4.15	-0.86035	479.6325	November 28, 23	-0.0086035
2023-11-29	483.79	487.62	478.6	481.4	481.34	38200465	38200465	-2.39	-0.49402	482.8525	November 29, 23	-0.0049402
2023-11-30	480.24	481.1	464.22	467.7	467.64	52624663	52624663	-12.54	-2.61	473.315	November 30, 23	-0.0261
2023-12-01	465.25	472.0	461.87	467.65	467.59	36931701	36931701	2.4	0.51585	466.6925	December 01, 23	0.0051585
2023-12-04	460.77	460.77	450.1	455.1	455.04	43754344	43754344	-5.67	-1.23	456.685	December 04, 23	-0.0123
2023-12-05	454.66	466.0	452.71	465.66	465.64	37171762	37171762	11.0	2.42	459.7575	December 05, 23	0.0242
2023-12-06	472.15	473.87	454.12	455.03	455.01	38058955	38058955	-17.12	-3.63	463.7925	December 06, 23	-0.0363
2023-12-07	457.0	466.29	456.04	465.96	465.94	35082255	35082255	8.96	1.96	461.3225	December 07, 23	0.0196
2023-12-08	465.95	477.41	465.5	475.06	475.04	35922370	35922370	9.11	1.96	470.98	December 08, 23	0.0196
2023-12-11	474.91	475.31	458.3	466.27	466.25	50972809	50972809	-8.64	-1.82	468.6975	December 11, 23	-0.0182
2023-12-12	460.46	476.66	460.46	476.57	476.55	37238686	37238686	16.11	3.5	468.5375	December 12, 23	0.035
2023-12-13	476.29	485.94	476.08	480.88	480.86	44779186	44779186	4.59	0.9637	479.7975	December 13, 23	0.009637
2023-12-14	483.9	486.7	474.22	483.5	483.48	39123174	39123174	-0.4	-0.08266171	482.08	December 14, 23	-0.0008266171
2023-12-15	481.94	494.04	481.2	488.9	488.88	47994758	47994758	6.96	1.44	486.52	December 15, 23	0.0144
2023-12-18	494.0	504.33	491.5	500.77	500.75	41258717	41258717	6.77	1.37	497.65	December 18, 23	0.0137
2023-12-19	494.24	497.0	488.95	496.04	496.02	46444446	46444446	1.8	0.3642	494.0575	December 19, 23	0.003642
2023-12-20	496.55	499.99	480.98	481.11	481.09	39789439	39789439	-15.44	-3.11	489.6575	December 20, 23	-0.0311
2023-12-21	488.11	490.95	484.19	489.9	489.88	30042535	30042535	1.79	0.36672	488.2875	December 21, 23	0.0036672
2023-12-22	491.95	493.83	484.67	488.3	488.28	25250676	25250676	-3.65	-0.74195	489.6875	December 22, 23	-0.0074195
2023-12-26	489.68	496.0	489.6	492.79	492.77	24419952	24419952	3.11	0.63511	492.0175	December 26, 23	0.0063511
2023-12-27	495.11	496.8	490.85	494.17	494.15	23364798	23364798	-0.94	-0.18986	494.2325	December 27, 23	-0.0018986
2023-12-28	496.43	498.84	494.12	495.22	495.2	24658748	24658748	-1.21	-0.24374	496.1525	December 28, 23	-0.0024374
2023-12-29	498.13	499.97	487.51	495.22	495.2	38929330	38929330	-2.91	-0.58418	495.2075	December 29, 23	-0.0058418
2024-01-02	492.44	492.95	475.95	481.68	481.66	41125422	41125422	-10.76	-2.19	485.755	January 02, 24	-0.0219
2024-01-03	474.85	481.84	473.2	475.69	475.67	32089617	32089617	0.84	0.1769	476.395	January 03, 24	0.001769
2024-01-04	477.67	485.0	475.08	479.98	479.96	30653489	30653489	2.31	0.4836	479.4325	January 04, 24	0.004836
2024-01-05	484.62	495.47	483.06	490.97	490.95	41503927	41503927	6.35	1.31	488.53	January 05, 24	0.0131
2024-01-08	495.12	522.75	494.79	522.53	522.51	64250990	64250990	27.41	5.54	508.7975	January 08, 24	0.0554
2024-01-09	524.01	543.25	516.9	531.4	531.38	77310006	77310006	7.39	1.41	528.89	January 09, 24	0.0141
2024-01-10	536.16	546.0	534.89	543.5	543.47	53379576	53379576	7.34	1.37	540.1375	January 10, 24	0.0137
2024-01-11	549.99	553.46	535.6	548.22	548.19	59675877	59675877	-1.77	-0.32182	546.8175	January 11, 24	-0.0032182
2024-01-12	546.2	549.7	543.3	547.1	547.07	35299360	35299360	0.9	0.16477	546.575	January 12, 24	0.0016477
2024-01-16	550.18	568.35	549.0	563.82	563.79	44957973	44957973	13.64	2.48	557.8375	January 16, 24	0.0248
2024-01-17	563.47	564.71	547.4	560.53	560.5	47439444	47439444	-2.94	-0.52177	559.0275	January 17, 24	-0.0052177
2024-01-18	572.6	576.0	561.07	571.07	571.04	49165036	49165036	-1.53	-0.2672	570.185	January 18, 24	-0.002672
2024-01-19	579.89	595.0	572.25	594.91	594.88	54350148	54350148	15.02	2.59	585.5125	January 19, 24	0.0259
2024-01-22	600.49	603.31	590.7	596.54	596.51	45295463	45295463	-3.95	-0.6578	597.76	January 22, 24	-0.006578
2024-01-23	595.7	599.1	585.85	598.73	598.7	29465445	29465445	3.03	0.50865	594.845	January 23, 24	0.0050865
2024-01-24	603.04	628.49	599.38	613.62	613.59	56027076	56027076	10.58	1.75	611.1325	January 24, 24	0.0175
2024-01-25	623.5	627.19	608.5	616.17	616.14	48277684	48277684	-7.33	-1.18	618.84	January 25, 24	-0.0118
2024-01-26	609.6	617.83	605.73	610.31	610.28	39030859	39030859	0.71	0.11647	610.8675	January 26, 24	0.0011647
2024-01-29	612.32	624.89	609.07	624.65	624.62	34873298	34873298	12.33	2.01	617.7325	January 29, 24	0.0201
2024-01-30	629.0	634.93	622.6	627.74	627.71	41073530	41073530	-1.26	-0.20032	628.5675	January 30, 24	-0.0020032
2024-01-31	614.4	622.69	607.0	615.27	615.24	45379487	45379487	0.87	0.1416	614.84	January 31, 24	0.001416
2024-02-01	621.0	631.91	616.5	630.27	630.24	36914579	36914579	9.27	1.49	624.92	February 01, 24	0.0149
2024-02-02	639.74	666.0	636.9	661.6	661.57	47657765	47657765	21.86	3.42	651.06	February 02, 24	0.0342
2024-02-05	682.25	694.97	672.05	693.32	693.29	68007801	68007801	11.07	1.62	685.6475	February 05, 24	0.0162
2024-02-06	696.3	697.54	663.0	682.23	682.2	68311136	68311136	-14.07	-2.02	684.7675	February 06, 24	-0.0202
2024-02-07	683.19	702.2	676.0	700.99	700.96	49557455	49557455	17.8	2.61	690.595	February 07, 24	0.0261
2024-02-08	700.74	707.94	694.55	696.41	696.38	41442211	41442211	-4.33	-0.61792	699.91	February 08, 24	-0.0061792
2024-02-09	705.33	721.85	702.12	721.33	721.3	43663689	43663689	16.0	2.27	712.6575	February 09, 24	0.0227
2024-02-12	726.0	746.11	712.5	722.48	722.45	61371018	61371018	-3.52	-0.48485	726.7725	February 12, 24	-0.0048485
2024-02-13	704.0	734.5	696.2	721.28	721.25	60258015	60258015	17.28	2.45	713.995	February 13, 24	0.0245
2024-02-14	732.02	742.36	719.38	739.0	738.97	50491742	50491742	6.98	0.95353	733.19	February 14, 24	0.0095353
2024-02-15	738.69	739.75	724.0	726.58	726.55	42012181	42012181	-12.11	-1.64	732.255	February 15, 24	-0.0164
2024-02-16	741.0	744.02	725.01	726.13	726.1	49532662	49532662	-14.87	-2.01	734.04	February 16, 24	-0.0201
2024-02-20	719.47	719.56	677.34	694.52	694.49	70483310	70483310	-24.95	-3.47	702.7225	February 20, 24	-0.0347
2024-02-21	680.06	688.88	662.48	674.72	674.69	69029813	69029813	-5.34	-0.78522	676.535	February 21, 24	-0.0078522
2024-02-22	750.25	785.75	742.2	785.38	785.34	86509974	86509974	35.13	4.68	765.895	February 22, 24	0.0468
2024-02-23	807.9	823.94	775.7	788.17	788.13	82938837	82938837	-19.73	-2.44	798.9275	February 23, 24	-0.0244
2024-02-26	797.0	806.46	785.05	790.92	790.88	50397273	50397273	-6.08	-0.76286	794.8575	February 26, 24	-0.0076286
2024-02-27	793.81	794.8	771.62	787.01	786.97	39170524	39170524	-6.8	-0.85663	786.81	February 27, 24	-0.0085663
2024-02-28	776.2	789.33	771.25	776.63	776.59	39311040	39311040	0.43	0.05539809	778.3525	February 28, 24	0.0005539809
2024-02-29	790.94	799.9	783.5	791.12	791.08	50728898	50728898	0.18	0.02275773	791.365	February 29, 24	0.0002275773
2024-03-01	800.0	823.0	794.35	822.79	822.75	47913510	47913510	22.79	2.85	810.035	March 01, 24	0.0285
2024-03-04	841.3	876.95	837.19	852.37	852.33	61561645	61561645	11.07	1.32	851.9525	March 04, 24	0.0132
2024-03-05	852.7	860.97	834.17	859.64	859.64	52063930	52063930	6.94	0.81389	851.87	March 05, 24	0.0081389
2024-03-06	880.22	897.24	870.3	887.0	887.0	58252030	58252030	6.78	0.77026	883.69	March 06, 24	0.0077026
2024-03-07	901.58	927.67	896.02	926.69	926.69	60811916	60811916	25.11	2.79	912.99	March 07, 24	0.0279
2024-03-08	951.38	974.0	865.06	875.28	875.28	114226906	114226906	-76.1	-8.0	916.43	March 08, 24	-0.08
2024-03-11	864.29	887.97	841.66	857.74	857.74	67836412	67836412	-6.55	-0.75785	862.915	March 11, 24	-0.0075785
2024-03-12	880.49	919.6	861.5	919.13	919.13	66807515	66807515	38.64	4.39	895.18	March 12, 24	0.0439
2024-03-13	910.55	915.04	884.35	908.88	908.88	63571289	63571289	-1.67	-0.18341	904.705	March 13, 24	-0.0018341
2024-03-14	895.77	906.46	866.0	879.44	879.44	60231816	60231816	-16.33	-1.82	886.9175	March 14, 24	-0.0182
2024-03-15	869.3	895.46	862.57	878.37	878.37	64208616	64208616	9.07	1.04	876.425	March 15, 24	0.0104
2024-03-18	903.88	924.05	870.85	884.55	884.55	66897593	66897593	-19.33	-2.14	895.8325	March 18, 24	-0.0214
2024-03-19	867.0	905.44	850.1	893.85	893.85	62520456	62520456	26.85	3.1	879.0975	March 19, 24	0.031
